"Boys Names in Ireland with 3 or More Occurrences (Number) by Name and"
"Year"

"Darcy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,4,..,..,5,5,..,..
"Daven",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Davey",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,3,..,..,..
"Davitt",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Denzel",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,3,4,..,..,4,5,..,6
"Destiny",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,3,3,4,..,4,3,..,..
"Devan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,5,..,..,..
"Dillan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,3,..,3,..,4,..,..,..
"Dmitrijs",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Don",..,5,..,5,..,5,6,5,6,5,6,9,5,6,6,13,6,3,5,5,3,..,..,5,6,5,3,..,..,..,..,..,4,..,3,..,3,4,..,..,..,..
"Donnachadh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Donnagh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,3,..,..
"Dovydas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,11,6,7,3,11,7
"Eden",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,3,4,4,..,..,9,7
"Edgaras",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,..,4,3,..,..,..
"Ellis",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,3,..,7,6,3,5,4,11
"Emanuel",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,3,6,..,6,8,5,3,..
"Emmett",..,5,8,9,8,11,17,15,16,22,14,15,15,19,27,19,19,30,26,21,21,13,15,17,19,14,20,19,21,15,7,15,14,8,3,8,5,11,6,11,13,12
"Eoghain",..,..,..,..,..,..,..,..,..,4,..,..,3,6,..,3,6,3,..,..,7,..,4,..,..,..,..,3,3,5,..,4,5,3,3,..,..,..,..,..,..,..
"Ephraim",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,3,..,..,..,..,..
"Eriks",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Ernest",7,7,9,3,11,7,7,6,4,3,5,5,3,..,3,..,3,..,4,..,3,..,..,..,..,..,..,..,5,..,..,..,..,..,3,5,5,3,..,3,5,..
"Ernestas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Evin",..,..,..,..,..,..,..,..,..,3,..,..,6,3,4,3,3,5,..,..,3,4,5,6,7,6,8,4,4,5,6,7,7,6,3,..,5,5,5,3,..,3
"Fearghal",3,..,..,..,..,4,7,5,8,6,10,..,3,7,10,11,8,9,8,8,9,6,19,11,9,8,12,10,6,9,12,8,7,..,3,5,..,5,3,3,..,..
"Francesco",..,..,..,..,..,..,..,..,..,..,..,..,5,..,..,..,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,4,3,3,3
"Freddy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,5,3,5,4,..
"Garret",..,6,14,7,8,13,15,17,18,24,18,24,37,18,13,20,21,25,15,16,6,12,8,6,8,7,5,6,4,..,3,..,..,..,3,3,..,..,..,..,..,..
"Garry",20,16,26,40,39,48,50,76,59,94,53,65,66,69,72,59,98,81,84,73,65,56,56,40,32,33,39,32,35,28,19,18,12,3,3,6,3,..,..,..,..,..
"Garvan",..,..,4,4,..,..,8,..,10,12,5,5,3,7,3,6,5,3,3,..,4,..,..,4,..,3,5,..,..,..,..,..,..,..,3,3,..,..,..,..,..,..
"Geordan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,..,..,..,..,..,..
"Gerald",94,78,82,73,69,55,80,73,52,57,49,72,46,48,59,36,46,32,42,45,26,31,29,23,17,19,14,15,18,15,9,14,14,..,3,4,6,..,4,..,..,3
"Gideon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Giovanni",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,3,..,3,..,..,..,..,..
"Grantas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,..,..,3,..,..,..
"Guilherme",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,5,..,..,..,..,..,..
"Guy",..,..,..,..,..,..,4,4,..,5,..,3,5,3,..,..,3,..,..,..,..,4,3,..,..,4,..,3,..,..,..,3,..,..,3,..,..,..,..,3,4,..
"Gvidas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Habib",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Harley",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..,..,3,4,6,10,12,13,21,33
"Hasan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,3,4,..,..
"Iarla",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,..,..,5,3,12,5,10,10,17,24,26
"Ignas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,4,8,9,3,7,3
"Isa",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,3
"Isaiah",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,4,5,4,..,..,6
"Jago",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,..,..,..,..,..,..
"Jaydon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,5,3,3,..,4
"Jia",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,3,..,..
"Joao",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,6,3,5,3,..,..,..
"Johan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,10,5,5,5,6,5
"John Paul",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,6,..,6,4,3,3
"Jon",..,..,..,..,..,..,..,..,..,..,..,7,..,..,4,5,..,..,4,..,3,..,..,3,..,3,4,..,..,..,3,..,..,4,3,4,3,..,..,4,..,..
"Jose",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,5,..,4,..,..,..,..
"Juan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,3,..,..,..,3,3
"Julius",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,4,7,5,..,..,..
"Kade",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,4,..,3,..,..,4,5
"Kaelem",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,..,..,3,4,..,..
"Kailum",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,4,5,..,5,9,..,4
"Kajetan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,..,6,10,7,11,3
"Kalen",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,3,..,..,..
"Kaylum",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,14,11,7,12,13,6,13
"Keagan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,3,..
"Kean",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Keanu",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Keelin",..,..,..,..,..,..,..,..,..,..,..,..,5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,10,3,5,4,5,..,..,..,..
"Kehinde",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Kenan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,..,..,..,..,..,..
"Kevinas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,3,3,7,6,9,3,5,8
"Khalid",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,3,..,7,..,..,3,5,4
"Khalil",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,3,..
"Kiernan",10,7,4,4,..,..,3,..,..,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,..,..,3,..,..,..,..
"King",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,3
"Kris",..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,4,..,5,4,..,..,..,4,3,..,4,..,4,3,..,3,..,3,3,..,..,3,..,..,..,..
"Kurt",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,3,..,..,..,..,5,..,..,..,5,5,..,3,5,..,..,..,..,3,4
"Kurtis",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,3,..,..,3,3,3,..,..,..,..,..,..
"Kyron",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,..,5,7,6,..,9
"Lachlan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,7,3,11,3,3,5,9,5,7
"Lincoln",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,3,5,..,4,..,..,5,..
"Lochlainn",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,5,4,12,3,7,4
"Loic",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,3,..,..,..,..
"Lorenzo",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,3,4,3,5,..,4,6,8
"Lucca",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,6,..,..,..,..,..
"Maitiu",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,3,4,5,..,6,4,5,4
"Maksims",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Maksym",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,4,..,3,3,3,..,3
"Malik",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,3,3,..,4,6,4,5,6,..
"Manus",11,8,6,5,10,6,8,9,14,5,8,5,6,6,8,7,9,..,6,..,7,3,4,3,3,5,3,9,6,..,4,4,..,5,3,7,3,6,..,3,5,4
"Matei",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,4,..,5,..,7,11
"Mel",16,7,14,12,7,10,8,8,6,8,3,7,..,..,5,9,5,5,4,3,..,..,4,..,3,..,3,3,3,3,..,5,3,3,3,3,3,..,..,4,..,..
"Micah",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,4,..,3,..
"Milosz",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,13,13,9,20,8,7,15
"Muiris",..,..,..,..,..,4,..,4,3,..,..,..,3,6,3,3,3,7,3,5,3,4,..,..,5,..,..,..,..,..,3,..,..,4,3,..,..,4,..,3,..,3
"Mustapha",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Nash",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Orin",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,..,3,4,..,6,7
"Paidi",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,3,3,10,8,13,6,16,18
"Paraic",..,..,..,..,..,7,..,..,3,8,6,8,8,7,4,11,7,5,16,16,9,11,13,12,9,7,14,16,13,10,8,9,10,12,3,5,7,12,11,4,13,5
"Paulius",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,3,3,..,..,..,..
"Pavel",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,..,7,..,..,4,..,4
"Precious",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Quin",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,5,..,3,4,..,..,4
"Ralph",4,5,9,7,8,6,11,9,7,10,6,8,3,5,5,5,6,3,3,..,7,..,..,..,..,3,..,..,..,..,..,..,..,4,3,5,3,5,5,7,5,7
"Reese",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,5,3,3,..,3,..,..
"Rehan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,..,..,..,..,..,3
"Remi",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Rick",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Rion",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,5,6,..,6,..,..
"Roger",22,35,37,19,20,25,30,27,30,26,31,22,27,14,24,24,31,20,15,12,17,10,9,7,7,5,9,8,4,5,6,..,3,4,3,..,..,..,..,..,..,..
"Rohan",..,..,..,..,..,..,..,..,..,..,3,..,..,3,..,..,..,..,..,..,3,..,..,..,..,..,..,..,..,..,3,..,..,10,3,14,15,8,18,4,11,6
"Ronin",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,3,..,..,..
"Ruan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,4,5,10,4,7,10,13
"Rudi",..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,3,..,..,..,..,..,..,3,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Saad",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,..,..,..,..,..,..,..
"Sammy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,5,..,4,..,..,3,5
"Tadg",3,..,..,..,4,5,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,3,..,..,..,..,..,..,..,..,..,..,..,..,3,4,3,..,..,..,..,..
"Taidhg",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Tajus",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,4,7,7,6,6
"Theodor",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,3,..,3,..,..,..,..,..
"Tiago",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,..,..,5,4,3,..
"Timmy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,3,13,5,4,..,5,..,4
"Tommie",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,5,3,4,5,..,4,6,5,9
"Torin",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,3,4,5,5,..,..
"Tristian",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Tymon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,11,11,19,22,17,8,19
"Tymoteusz",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,13,12,14,14,6,10,10
"Tyrone",..,..,..,..,..,..,..,5,..,3,4,5,3,3,7,..,3,..,..,3,6,5,..,..,5,..,4,4,4,9,7,4,5,7,3,6,5,3,..,3,6,..
"Vakaris",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,4,..,..,..
"Vladislav",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,..,..,..,3,3,..,..
"Walter",24,25,23,21,32,11,22,21,16,18,17,15,20,15,14,11,18,13,12,14,12,8,8,7,10,11,9,..,5,4,3,..,4,4,3,4,..,..,5,4,5,5
"Wisdom",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,..,..,..,..,..,..
"Xander",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,3,..,..,4
"Yusuf",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,5,4,6,6,4,7,5
"Zane",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,..,..,6,3,..,5
"Zayd",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,3
"Ze",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Zi Hao",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Zihan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..
"Jun",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,6,..,..
"Abdelrahman",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,..,..,..
"Adem",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,..,..
"Adrians",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,4,..,3,3
"Aidas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..
"Alastair",..,..,4,3,3,..,..,..,..,..,3,..,..,..,5,3,3,5,..,4,8,..,..,..,6,6,..,3,..,..,7,..,..,..,..,5,..,4,3,..,..,..
"Alec",..,..,..,..,..,..,..,5,..,..,..,..,..,4,..,4,..,..,..,3,..,3,5,5,3,4,..,5,..,..,3,3,5,8,..,8,6,9,4,7,5,8
"Alejandro",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,6,..,7,3,..,3,3
"Aleksandr",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,4,4,3,..,..,..
"Alexandr",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..
"Alistair",..,..,..,..,..,3,4,..,..,..,5,3,5,..,..,7,4,5,..,..,..,3,5,3,..,3,..,3,..,..,3,..,..,5,..,6,..,..,..,..,5,4
"Ameer",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..
"Amos",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,..,..,..,..,3,..
"Anand",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,3,..,..,..,..,..
"Andrius",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,3,3,..,..,..,..,..
"Aonghus",..,..,..,..,..,..,..,3,..,..,6,8,6,5,6,8,8,8,8,3,10,9,12,8,12,12,8,6,8,4,..,..,6,..,..,..,..,..,..,4,..,..
"Arian",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..
"Arman",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,4
